chunk_id|file_path|block_type|name|error
9671d91a238679e2629ecdee950f4618|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busMissingTime\cbsMissingTime.cls|Sub|SendMail|Extracted CSV missing required columns: Sequence_Order, Rule_Flow, Rule_Task, Rule_Name, Rule, Actual_Code, Explanation
67c7afa711ee5fa024d768fefd50ea06|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busMissingTime\cbsMissingTime.cls|Sub|SendMail|Extracted CSV missing required columns: Sequence_Order, Rule_Flow, Rule_Task, Rule_Name, Rule, Actual_Code, Explanation
8e6a24170afd12d1f7dfdeec31fc7a50|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busMissingTime\cbsMissingTime.cls|Function|GetMgmtMissingTimeEmployees2|Extracted CSV missing required columns: Sequence_Order, Rule_Flow, Rule_Task, Rule_Name, Rule, Actual_Code, Explanation
54811c82b1959ec311ffdc732f019725|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOTBanks\cbsOTBanksTrans.cls|Function|CreateOTBanksBRV|Extracted CSV missing required columns: Sequence_Order, Rule_Flow, Rule_Task, Rule_Name, Rule, Actual_Code, Explanation
015143d31e150e0fc3ef633e90230a7b|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOTCanvass\cbsOTCanvassTrans.cls|Sub|ChangeTimeCharge|Extracted CSV missing required columns: Sequence_Order, Rule_Flow, Rule_Task, Rule_Name, Rule, Actual_Code, Explanation
a6505f3b969fafc987ac5bf053ab2502|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOTCanvass\cbsOTCanvassTrans.cls|Sub|UpdateTimeCharge|Extracted CSV missing required columns: Sequence_Order, Rule_Flow, Rule_Task, Rule_Name, Rule, Actual_Code, Explanation
fc6755a28ebfa8c164ca084fd814a8e5|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOTCanvass\cbsOTCanvassTrans.cls|Function|ResponseErrorAlreadyRecorded|Extracted CSV missing required columns: Sequence_Order, Rule_Flow, Rule_Task, Rule_Name, Rule, Actual_Code, Explanation
24d0451288cff958add2ed9a94caee0e|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOTCanvass\cbsOTCanvassTrans.cls|Sub|AddTimeChargeFromOpportunity|Extracted CSV missing required columns: Sequence_Order, Rule_Flow, Rule_Task, Rule_Name, Rule, Actual_Code, Explanation
8764cced9839c5e52844e6e06bf60c47|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOTTemplate\cbsOTTemplateTrans.cls|Function|PreValidateResponses|Extracted CSV missing required columns: Sequence_Order, Rule_Flow, Rule_Task, Rule_Name, Rule, Actual_Code, Explanation
8a550489f13515f529c903fbb161c132|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|IsResponseChargeable|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
892a936b30195c8c4afafd86be788c07|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Sub|AddToAuditTrail|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
ae2e59e97a96afdbba74d8ccc43c6292|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|IsHoursChargedAsPay|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
bdf9ac244852cd3e70e08c1bec720b1e|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|DeterminePayPeriodEndDate|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
dfcf8914863097edf9e852a0911b8713|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|GetChargeInd|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
93f447d10a9340750f0996dbb668964e|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|GetCollectionPeriods|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
54b1feab669efd7d6ebe632b3319de87|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|GetWorkInd|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
5fa32a939123db063a116be1187d6b41|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|GetPayPeriodEndDate|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
d76aad1f345404bd57551c896246727a|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|GetEmployeeDeptNum|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
e3158a4ad7467a3bf236f277b38f44f7|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|GetBankChargeDate|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
126af799be7487dc5e412c530a13a59e|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|GetBankChargeDateRule|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
c588553887202c306ef5018bbe39be99|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|GetEmployeeUnionCode|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
0261a0b74d6ee1c4fdbd8a0ca4b3347d|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|HighmanHoursWorkGroupAssignments|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
f5734ab14432e0614f6f58e482752e5f|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|HighmanHoursDemandLineAssignments|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
8124e6e788e3920ce4a1f1c2e5485093|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|IsExecutive|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
bba984b07fb963119c9475670395efc9|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|IsUnionOAOvertime|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
4c95edebf76820759e1b0f1205e5e957|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Sub|AppendRedTimeNotChargedError|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
609ce567036978f485939f244a21f84c|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Sub|GetState|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
10198b9176ce7b63e70ed2f42543d586|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|ChargeOvertimeBanksForOpportunity|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
d898d61db5e158a32179c641037cc41a|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|GetOTGroupBanks|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
65e4082767465d9db98273ca44fca185|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Sub|AppendRedTimeNotChargedWarning|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
d1d0e53906aa4feab6ff1cad31a92ad2|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Sub|ClearGlobalRecordsets|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
80b0128d5bfe9e5a8079871c3dae29d8|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Sub|BuildRequestForPosting|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
283e6aa2c94a16ea9fc61a9a5903b1e9|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|GetOppBankCharges|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
0b7706813711a9d80a749599fe5c17de|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|DetermineAcceptorCharges|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
7cc53affd60813c970d6b3817ccf663f|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Sub|GetEmployeeStateForUnPost|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
a981aa8869a0254b085f1731ac134e28|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|ApplyAcceptorTimeRule|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
358e2a9421e576e61d6bcb8d6a3541e9|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Sub|AppendAcceptorTimeChargeError|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
5ee32eec9271137216c146e0bf25f0a9|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Sub|AppendAcceptorTimeChargeInformational|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
f1e037da924f528ac15ba585ea0f0041|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Sub|GetStartEndDateTimes|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
2183d060961a2c242fbfbb8c26d9fa7e|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Sub|AddPrevRefusal|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
2560ef1260b6e72c49acf9746be61e52|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|IsHolidayRestException|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
c771e26f65e7da0ec20727c337348a24|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Sub|GetSupportInfo|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
4638d5db91dd9d4c41b014bd9b725f64|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|IsCallOutStandBy|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
8cc90d87ebaec05ab953a01a659fe454|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|OverlapsPreviousCharge|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
195b21c7816649383fc4a303ac12ffdb|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|RefusalCodeChanges|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
8f48d03af660a059441c84a4e0327b31|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|Function|IsMissouriCallCenter|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
84825c717aef04b055c729aee7b9570e|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busRules\cbsRules.cls|Function|GetRule|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
2d0b9be2223e7a089f27e59e6a87aa41|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busRules\cbsRules.cls|Function|GetRules|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
194b85f4e48ee9cabef66941cc48d101|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|Function|SaveSchedChgPay|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
c09dc92d8a106e0b8ba738af27e03510|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busRules\cbsRules.cls|Function|GetEffectiveDateRules|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
ab905c456fcb67b50b8cf9c07d532d87|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|Function|GetSchedChgPay|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
947720338a119f1c54ad4d168155ba1c|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busRules\cbsRules.cls|Function|GetEffectiveDateRule|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
68509fd449bea8e4c3bbc264a95eaafb|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|Function|GetSchedChgPayPending|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
5ef264218202c5c7a3a02bf4c2697f0d|C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|Sub|DetermineGetSchedChgPayScope|429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
